Generation,Individual_ID,Cost,Kp_th,Ki_th,Kd_th,Kp_x,Ki_x,Kd_x
0,40,851616079.7481629,32.29978477385915,-26.387299464075276,26.354518252063354,-22.443851618795907,2.819607601595102,3.367942875645338
0,41,11926.956380716363,-75.73101532962414,-24.29649473715847,-34.800047422887815,1.4744653857084566,-8.343098650772571,-15.424448591414226
0,42,740331032.3091689,11.266502279281987,-42.87256937152024,-36.31072126626127,-8.279631531195097,-12.560228828599644,-4.025935572568691
0,43,821975432.1715535,-71.46825306954983,24.705708602406716,-26.174705567738588,32.5728255544794,-16.578086516846717,3.7201452655566714
0,44,766561333.9439064,-36.90757849083703,6.054542514416871,-42.58340431629215,-14.635870006365504,-7.3837151004816315,-2.056610194475743
0,45,896726110.7843665,20.868701074007667,13.316344402891945,43.20886932737149,-22.553096760997693,-0.3386928483123919,3.210817516169575
0,46,794205801.6259576,43.34738649668157,17.845723257719616,21.442488216556722,20.162526349712895,-8.233836523027573,4.175147278555573
0,47,920205598.3564522,34.511930690679016,-33.356378244979915,-5.204621735199555,-35.22657534377763,6.700145478947657,15.749248032500297
0,48,891305208.5064591,5.0083416624427946,44.65179415862958,17.491592113334086,-5.2967130742909045,14.223499245675235,19.179448435894727
0,49,787282727.1755586,19.679338596741648,-13.1568115143605,-7.395997755423278,6.813314822907635,4.112610029351504,0.13100899288090329
0,50,877477036.556998,-8.896985477979168,-31.93062439824684,11.934730810666395,5.397668557671331,-2.953114815841338,-15.751413291981384
0,51,571813604.1928172,-81.95136228719704,7.95414758159626,-20.302075400086462,45.29540275748658,7.7267661370791,-19.649167042970184
0,52,842248903.7872237,-84.29042241943252,19.105295787171528,23.779370195850923,48.560133021326656,15.948118510261938,3.8063461318584
0,53,974882309.804282,75.59326673317402,36.63838617983014,37.89607609107672,-40.32462614406367,-16.42507120857016,3.0916450480649305
0,54,870036565.0052505,80.25007679123478,-15.300813197501206,-16.137577979323137,-28.79380036475123,9.36236254802678,18.79962620208175
0,55,784345808.6812501,20.747154083101215,24.299028188516203,39.51992812022981,23.235148395137706,-12.172721117916861,-1.0089044301044847
0,56,954490391.0742362,-79.86273928718958,-35.474301925496576,32.348792507787415,5.5461374239142325,-7.654177934776629,2.6463042314032714
0,57,821506666.2414922,56.67518205770372,18.38059554378181,-4.549194335638096,5.821111530209033,18.209847125592002,4.58652379956515
0,58,906230009.267788,93.25764398900156,-38.52300230441582,-21.592308928155024,-37.59429575167439,7.867058200734904,11.48762404729695
0,59,765716298.6129199,-52.2784938063741,17.95271242799854,-10.535621849822974,-49.23151915929744,-0.8283950154491659,1.7275628769875295
0,60,894581498.1592516,38.53330398751429,44.89497248007991,-3.5714556288427346,-26.873447527397754,-1.6909957122163188,-15.986774541170924
0,61,954401680.8585478,0.6620358891327394,-23.12600239977631,46.93585180755997,6.774421502010275,-10.986062122635708,16.980276268814794
0,62,991028386.8812176,10.286505988343574,48.340803399372476,-3.63035716887552,-19.713706777474627,-18.364178096868095,-12.701909779022223
0,63,725721967.4962189,-3.967229586876453,44.59378212197899,-34.446881513052595,-11.754646072065222,-8.852563284744708,2.366239395449452
0,64,874231164.6167887,-19.51593168735055,-0.1722656079424123,-47.250687338634734,-24.116276035270488,1.7111949750006783,15.728964824200826
0,65,981116759.9250362,-26.664808935203443,36.66714724956185,34.370229405635214,48.27500117881719,-9.310793864596416,14.55542322724218
0,66,962568331.5972674,10.287361790918315,5.366759297422108,28.397106718164377,-2.5258034136198204,-14.242596149825966,5.863211309247545
0,67,910923843.3484766,84.18518450280996,-36.50950435921428,-35.49552060238186,1.3218671233737767,-6.563498509100754,10.456130398524706
0,68,895786378.5373485,19.53606367742966,23.636012557837393,-40.75358162898461,48.34259598205753,7.323823816682875,4.1092745456693525
0,69,985022965.1104012,-75.20329669354359,-1.447736556454149,27.739566086621114,-43.33965199586902,0.13246800156243133,-17.96632146411449
0,70,981746384.5819962,28.720212695828494,-42.94588230437838,33.100521230556836,-6.747440177788311,-9.867810219156725,4.634313389404432
0,71,322257281.14734447,-91.3226249408904,-21.863986725746443,-46.05971964909445,-9.927087376255162,2.0705806812900773,3.1434119238219926
0,72,942608236.130768,52.54242238523823,2.226643311844134,19.22398494069687,-7.423733878520644,5.337550608413788,2.959536947972925
0,73,832853432.2539741,89.6233258729627,28.12481015170437,-34.27894490087184,-42.378291841849894,-0.24191821609912623,6.1851041479266256
0,74,924822402.4394504,20.90022797512303,31.308444270528902,-0.4821984220038322,0.5014425321814842,-1.6145922469897656,-3.4555865609790226
0,75,975444073.8849006,19.40860028198914,7.0753406170435795,37.6584572312436,-15.827069360475488,9.108718553339754,18.84868310733317
0,76,824948381.9044222,-15.527699224334302,-4.386344900034588,-35.79620062043888,-43.45218614418647,4.285864932728756,0.45595989263320647
0,77,823870408.6604437,-19.974379012258424,-36.83627014958207,-35.73207263832035,19.322743434143554,4.725026148288922,2.3313098906301066
0,78,971958231.8687342,78.68354405404183,7.264935044364296,18.36999847932651,-39.969210020154435,-4.672185284176464,14.520269247392195
0,79,837788660.496379,-59.37405266861793,-13.84467028648022,18.910729407324624,23.908643415154295,-18.073425197005307,-9.525006401584122
0,80,985665373.1126502,75.61056556425979,-20.259063495259465,39.772556267484696,-25.47803014319254,2.9587296542165253,-16.383627951875958
0,81,892765083.5398571,-58.478884562833564,21.64356946091206,10.217373892404636,-0.3037617775368262,11.666964010735885,18.368179344692454
0,82,977896121.1344318,4.2902891229830376,16.256568583060947,33.10578760116122,-19.318081424470314,-0.4293582778182614,-1.834156042076165
0,83,886412841.8746659,51.51234788902785,-48.31613249971384,25.59416605203184,16.796785261252655,-8.253663603085686,-15.174976912409853
0,84,832135440.4811627,41.39406809929718,-7.906544115888082,32.51331077388948,24.87856799652889,-12.864423760236804,12.519714737368815
0,85,949758170.6583,36.30201896144298,-11.073259100613875,39.592284428649506,-38.92415989307939,-12.732676857720584,-0.4915648301071407
0,86,940005792.6046383,79.9223406678066,-46.08697404108205,-14.06184341710286,-4.733346328901911,15.019780868939478,-11.767760129823408
0,87,257682761.89705518,-41.063220479193774,-36.385575855676464,-35.9171125866694,-15.764329134111321,8.581110373903744,-8.578959369963295
0,88,981968014.04221,49.340776867299205,43.42829715083254,35.20249539669836,9.875770996065436,-15.538166642463626,4.6632521709803365
0,89,888530339.9123787,-73.05440890903921,-29.016397320235242,6.893503401206269,44.24661590686141,-11.704360216043156,-18.848394103150863
0,90,721149447.0408492,-38.06452128089324,-42.063579522047036,-29.8665197110211,-44.35698332375211,8.340727417355112,12.314643017354797
0,91,843106675.2721273,-51.45900443598212,-8.929423700110883,-26.396314908512387,-5.240828718653301,-2.172312854641971,17.687580406187266
0,92,965201645.882542,22.211470829293024,-13.049917630074892,25.02156262719495,-18.832421853697532,18.481312025298337,5.831320450350357
0,93,817462010.2516738,-44.17814910475912,22.30861276160525,6.749271296172643,-1.7485451430820254,9.448948740873252,12.05604097726555
0,94,948875911.1761154,-17.85412581232988,-8.051414820693036,5.373831632646953,-12.76395543269121,1.8318270468578168,-3.510212528617802
0,95,984995689.5122713,66.84996250795305,-25.58257699224019,24.01669114022963,-19.276155431787,-10.912755105531495,-4.181710374385164
0,96,983750181.908191,51.609584938981556,-38.75070970624175,12.162932034758933,-44.98886979770012,-2.18602439947587,16.644372693220898
0,97,902904799.8413002,78.12205998586741,28.931389678458952,-21.02323183051449,35.79889433409171,-6.071620667556936,-19.353186868739726
0,98,945352852.4124017,44.151036514846645,-37.20196535537834,30.155683619614315,-23.12843574810941,5.337344071462504,4.397114024968789
0,99,708236442.5572388,-38.495369971638446,-16.4465338817134,-46.86791570924779,28.935809713431638,17.770995709210954,-6.370456191760856
1,0,280.77467058117776,-95.6813014845041,-43.72024796594044,-26.71674869204138,-31.417359631747633,-2.008688072790985,-9.77530015126074
1,1,9988.418019162038,-75.73101532962414,-24.29649473715847,-34.800047422887815,1.4744653857084566,-8.343098650772571,-15.424448591414226
1,2,761825890.9309721,62.71598931339963,30.477025275899518,-22.309885872801516,-22.288277112159406,-15.54721694659548,5.70269252198321
1,3,632395036.97905,-62.78873324422263,5.380685900750432,-3.6082645834033524,37.80668368908184,15.520058843778077,-0.1769841238705383
1,4,645876810.0025814,-19.974379012258424,-36.83627014958207,-35.73207263832035,19.322743434143554,4.725026148288922,2.3313098906301066
1,5,849774679.2681018,-48.57981455258765,-20.304709637228164,-21.327484129234,34.69175753619822,2.2653468309721028,9.836503354045304
1,6,820535398.8260009,-64.6170650246784,-6.911193179515977,19.935210263354175,29.09591852356901,-10.914462000786813,-6.719764435966236
1,7,780561189.2802722,-28.7858740321238,-26.587605186584245,-37.201750432286666,23.467138486886284,1.8419464929351088,1.280038740377771
1,8,509177543.3926273,-77.32241188805858,-9.48052440602367,-30.51446032124246,-27.713144353258265,9.750932886173931,-0.3766182350566343
1,9,801865800.8594425,-19.51593168735055,-0.1722656079424123,-47.250687338634734,-24.116276035270488,1.7111949750006783,15.728964824200826
1,10,776957730.6284294,27.708288276440275,2.9901212546769695,-24.170354471502307,-9.618709597389397,-17.676697281739667,-7.732821133745977
1,11,817381432.9520426,7.7368064471796085,-9.200508730608599,-19.539450478378313,-2.6107210497702997,3.38091520282886,4.8835999976835955
1,12,739780292.3627211,-45.62708807640234,16.283768970072174,-10.81677543754212,-48.20578139358695,-0.3169365205389372,2.584383555811189
1,13,472378760.1542779,-55.4006743258755,-15.738486366978977,-16.17098006199467,25.605688825077625,4.105143637958373,-2.5304577938644
1,14,948438033.9881523,39.20532404013636,17.356941066695835,20.123070905210156,17.38112877185986,-7.140283616458456,3.821527519769256
1,15,781426843.7718569,-3.967229586876453,44.59378212197899,-34.446881513052595,-11.754646072065222,-8.852563284744708,2.366239395449452
1,16,732212963.1187994,63.73832794986296,-8.455443328203643,-5.1339925236526,20.797060054286195,9.003740904425882,8.45943414443984
1,17,878573717.8823956,-10.664199196994364,9.675528152845828,22.812933118994792,29.634112057992013,1.4451078572507599,-13.319374293054949
1,18,631969542.9466479,-55.53434358399853,4.137105109709837,-12.255885644056528,-46.67371600688211,18.842428839431292,-5.0692950890089765
1,19,527682048.0450013,-79.75322168266261,7.717809822738434,-19.416342205344655,35.70360902526999,8.880454519072526,-18.13187772405521
1,20,633887258.4955411,-63.11091380325885,-16.30646879739554,-30.43057189831906,-2.017115668197839,-5.134631763300119,1.7919728054278554
1,21,736298169.4469298,-62.062735762167605,18.34214996483356,-21.214435868335084,3.9485850844328567,-0.16577698047695094,5.6217212695258185
1,22,975796802.5780925,-24.986591031029988,13.752610452807376,10.679760605667518,-17.7789892649463,5.49460252786777,-3.0756530024442195
1,23,887477315.4209958,60.910524216458086,-35.848412995170705,-6.281008709877507,30.995255625374188,-2.132029108830803,12.143921929151919
1,24,815538335.2742221,14.472788420026632,-19.400516520793737,-17.213894042280025,32.14554159251474,0.9685947398703441,-6.0167585027164
1,25,784810274.2255504,-70.92830896621378,22.60956501604617,-24.86622357983362,30.603720543935676,-15.842531773114544,3.1798529021561057
1,26,841667664.1617589,-24.340978824183413,-14.27992223541479,27.431319874777117,28.23404033478786,11.29796979746118,-13.799843333659133
1,27,939207006.3877119,-52.134336463804985,11.588147594452114,35.39794378123291,-2.327209680720743,-11.682826437745266,2.7969217993689144
1,28,442318256.8693373,12.55542814518051,-37.55533475951185,-18.957499583967007,-2.5942059388843455,13.446938059370327,-10.722007663742744
1,29,740863516.7516304,-9.689126914400994,40.63162189907681,-32.11983483407282,-15.582124055665641,-6.009061578252013,1.6509846578836607
1,30,853647270.1310818,40.46264097947124,-18.0237500233642,-18.821769794229258,23.081432462252568,10.022073659820055,-6.520929372891602
1,31,774621873.1077826,-19.974379012258424,-36.83627014958207,-35.73207263832035,19.322743434143554,4.725026148288922,2.3313098906301066
1,32,785872635.7501459,-40.48921149031278,11.72913383663444,-17.36052856836435,11.239761738577261,-4.966190862070995,5.00022304245348
1,33,800915636.0097011,3.5747735847452216,-10.991108109123985,-48.28316815955641,-31.84247986332382,-10.150818112292082,-16.62546533558606
1,34,799062435.8346003,19.890748939975413,-10.134843949724118,27.669519796782065,17.086628488691904,-12.989268074343318,11.922293243298146
1,35,809895262.2374668,-20.310467512339304,-5.418060770623651,-29.82875864368749,-36.10445448208795,1.8469094581147696,-0.6327657441814788
1,36,959415346.6360703,-52.134336463804985,11.588147594452114,35.39794378123291,-2.327209680720743,-11.682826437745266,2.7969217993689144
1,37,806791359.0597005,-20.162642146147512,-36.35941054502895,-35.808245671930464,18.945191926708357,4.590401290309222,2.2825250412269016
1,38,884518464.624687,-53.27475114074985,-32.08095616949176,9.862936954599549,39.88792286608644,-11.156432343303091,-18.265100961861215
1,39,875839155.4672554,28.06495822027965,-15.804323617350862,-29.642654273861226,-3.4233408725149133,13.057708605483004,7.73811799295971
1,40,522312050.7095925,10.832503457834177,3.754047089716644,-23.575055791522946,-1.1678460496539866,-13.767297788855696,-9.566655988722506
1,41,853447802.0025301,-16.83363433270081,-33.765427475307064,1.967435149137355,42.267573203101406,-8.05513505614977,-6.459795204177893
1,42,975817899.1620888,-82.43677908549145,5.699151614073637,8.325137836314774,24.468552566202483,-13.163002448791893,5.467225801238516
1,43,852344682.1824343,42.19997853037492,5.437963617267476,9.45095509544032,18.356910972255147,-11.60267010554917,3.1120323660220475
1,44,1976.2935001860412,-21.42573520015288,-36.28317785185147,-6.020759478224658,-15.974160216220305,1.8980911172734143,-3.6957978445846793
1,45,784309344.8660129,-68.81782128819897,19.493108175797747,-20.438593455714155,9.107430621196668,-0.6134810426853712,6.14584903761781
1,46,973925775.4305717,21.748593619946487,-18.769242272552106,-8.821903634698561,-31.120717732614402,-5.233042686796436,-6.747046094888274
1,47,370768285.9205831,-84.20254131850172,-23.92121223493191,-44.62285004813184,-10.75403011234965,2.992905892540481,1.4827423484781552
1,48,278806633.7977632,-41.063220479193774,-36.385575855676464,-35.9171125866694,-15.764329134111321,8.581110373903744,-8.578959369963295
1,49,612415218.4320757,-90.367477895662,-21.766036073575435,-46.07433229704048,-9.22442392448514,2.354453182927852,2.97139573587922
2,0,323.3458111070057,-95.6813014845041,-43.72024796594044,-26.71674869204138,-31.417359631747633,-2.008688072790985,-9.77530015126074
2,1,441744740.6855417,-21.42573520015288,-36.28317785185147,-6.020759478224658,-15.974160216220305,1.8980911172734143,-3.6957978445846793
2,2,741712091.3241482,10.528856240766281,25.554149012302588,-29.74389864005827,-10.777149237036326,-12.8908683355738,-2.2555271322990182
2,3,879335090.1434225,62.71598931339963,30.477025275899518,-22.309885872801516,-22.288277112159406,-15.54721694659548,5.702692521983211
2,4,571128490.0683941,-88.70521725753503,-17.148676598681504,-41.89951997559536,-2.1884056465971042,3.376466871663938,-0.3335123145894672
2,5,273686019.3168339,-41.7375881837321,-34.49718148943041,-34.81447755383271,-17.20473511525847,9.059297293399782,-8.415405772380986
2,6,824475531.6531755,33.00172890664926,-16.64689944301364,-14.162183737034756,10.074195966954722,8.879790205654736,3.4623489138985044
2,7,669846836.1118891,-59.27023338748309,-4.67713922215585,-9.59115035897755,31.99606426176914,10.08380312894736,-1.2978058257860199
2,8,241559094.5494143,-41.063220479193774,-36.385575855676464,-35.9171125866694,-15.764329134111321,8.581110373903744,-8.578959369963295
2,9,556577474.8785123,-60.46993691540463,-19.259953316938137,-17.498150817891748,18.429415100621238,3.3357261646919576,-3.4422114312830794
2,10,435533167.03236204,-51.99823777138205,-7.887364342450185,-28.261029958572095,-5.499279919666871,4.026368838963379,-1.1842797184972533
2,11,767488092.2146571,-20.14913052570011,-36.76967470119557,-32.15466208647032,15.072796119932049,4.3846471433335985,1.6056119488086458
2,12,785884605.9045254,-2.7621219394918706,43.01095433407268,-34.0559069635672,-11.673383521250214,-9.188280964474899,1.9820166298533213
2,13,639717920.8534411,-38.550784180636164,5.040292421854181,-22.04994207640319,10.423307968091205,0.376911791736251,-0.9891219618835957
2,14,573575406.2624373,-63.11091380325885,-16.30646879739554,-30.43057189831906,-2.017115668197839,-5.134631763300119,1.7919728054278554
2,15,712660923.012712,-18.283690701241234,33.598006353399775,-36.373542029272734,-11.335390020195156,-6.995568442622648,2.466513380599482
2,16,837092392.378444,27.708288276440275,2.9901212546769695,-24.170354471502307,-9.618709597389397,-17.676697281739667,-7.732821133745977
2,17,804606580.1665318,-23.52935911636477,-8.085036784573342,-35.80291716618302,12.718552367011476,-0.3190990911916167,1.3821442317627426
2,18,754149229.9354831,-14.672439217180537,-9.864744915409428,-35.306387477879895,9.029189986779997,0.22781307035751652,2.342879354168093
2,19,67603356.0534359,-64.26763685659922,-24.855953404858088,-35.38651132129359,6.844783344592523,-5.8560462312843296,-11.34543519003422
2,20,776261030.4534637,-68.74904176185444,19.413787231573274,-20.460129166657644,9.12181544634405,-0.6059635545872213,6.140477544874317
2,21,632437150.8495688,-54.77336271359647,-17.428112404519304,-33.621233902938954,-3.935867161572741,6.076585044746928,0.3930295654347309
2,22,533305099.3038571,-67.33562305060694,-7.981222065779599,-29.72831734300871,-24.705912280661074,7.086627638299384,-1.4177282638503441
2,23,642506484.12517,-75.5035318834344,-24.339768214203552,-43.45792587029914,-5.382175702819718,2.8122344958863623,1.4509230297472926
2,24,911759688.0715826,28.756510432415375,-10.620557888546257,-12.110150293854108,14.50548652254864,5.104734762799595,6.6207166823371235
2,25,773251272.258312,-68.81782128819897,19.493108175797747,-20.438593455714155,9.107430621196668,-0.6134810426853712,6.14584903761781
2,26,760442619.9950529,-62.062735762167605,18.34214996483356,-21.214435868335084,3.9485850844328567,-0.16577698047695094,5.6217212695258185
2,27,773563012.0381986,-26.178044425990127,-29.620776272035187,-36.76678800491857,22.240572950199237,2.6952160533357925,1.5911705089960921
2,28,667862004.1189559,-64.45034966868093,16.908225403077697,-20.971754380994156,8.234433257487716,1.0551565895184418,2.415793318100277
2,29,789701743.6830078,-30.55734157379746,-27.04129719129299,-36.92409557657238,22.013734111416532,1.7399772790768646,0.9872807036243456
2,30,619625998.9601063,-57.56288812151908,-13.655848913366809,-16.45912925211441,26.502262889559578,4.5291339053565896,-3.915676551904741
2,31,745839595.8415676,-4.099631962018079,44.50209934716226,-34.393034600092406,-11.843212354685017,-8.786765812663575,2.3496886919564934
2,32,731648024.494032,-13.228378084406677,13.974197757941248,-33.362839551252776,-3.571033619881855,-2.3153618824499382,1.8850909153747957
2,33,1255.7927922759861,-39.3715997159908,-32.749290516257275,-17.055852376860955,-14.481893352205248,2.211063357209298,-2.215420194926527
2,34,816772127.528214,-13.575297507119503,-4.283469672366071,-35.21829953970549,6.899123017266392,-0.7028048237594873,2.345273447933989
2,35,797890338.9259999,-7.080585021853722,3.469470298744026,-19.191043544027032,-25.104787995397878,-2.4145746986402354,-6.619676726533896
2,36,470161928.81660134,-80.07518153882552,-19.881656921195265,-39.96297891466289,-15.925386478476115,5.27476135286196,0.5394456667383652
2,37,15096.720177273079,-75.73101532962414,-24.29649473715847,-34.800047422887815,1.4744653857084566,-8.343098650772571,-15.424448591414226
2,38,498537643.4391551,-73.60129530350852,6.870285633653473,-13.683771483920712,36.466258635871775,11.288211000532202,-11.620795236970306
2,39,862228413.2384067,18.401801295275646,-23.825727701504995,-21.705081012351485,19.99861024693924,6.6865052943439744,5.140608620123913
2,40,763054158.5388732,1.9250599806193378,9.73079899473751,-31.746978000037046,-17.10049432656861,-8.438290139389101,4.618068081878622
2,41,746716483.1661702,-67.545441202511,16.514819430863973,-16.886717096220146,15.164127390483351,2.791344813805173,4.811476916805429
2,42,804852167.2359927,-28.384577546003708,-32.833637437733756,-34.69845521943787,15.1621762350767,2.8027187373427793,2.2261569852069116
2,43,612346657.4366621,-32.33203226060516,-36.57217200963321,-35.84050246944098,-1.2376025183779777,6.9846169290949796,-4.0618968950484104
2,44,300126345.21156406,-21.42573520015288,-36.28317785185147,-6.020759478224658,-15.974160216220305,1.8980911172734143,-3.6957978445846793
2,45,896409647.4256194,53.213545625916815,29.552901638410866,-22.22646258110182,-20.290225718315003,-14.375853262426386,5.696526208244107
2,46,583047271.9351039,-77.94581802139872,-11.201940891491056,-36.28547303418138,-20.04715403198664,1.6127722449180322,2.8639462101280437
2,47,709106912.1683673,-48.66996808870127,-0.06606014271229022,-12.931499518795812,-42.2299015972972,18.29848995176601,-5.639165433622467
2,48,640.7549283159543,-6.758855477051103,-23.086741360779758,-19.541688543209112,-0.9006595570375646,9.923401357573555,-6.491571004191862
2,49,483714455.785502,-11.592634352033913,-25.711821428350074,-19.077533408728584,7.424552118848606,12.252340043590976,-12.66043928035048
3,0,249.90500939830403,-95.6813014845041,-43.72024796594044,-26.71674869204138,-31.417359631747633,-2.008688072790985,-9.77530015126074
3,1,374436955.7211441,-6.758855477051103,-23.086741360779758,-19.541688543209112,-0.9006595570375646,9.923401357573555,-6.491571004191862
3,2,375122925.41441447,-65.3376269748745,-21.136317722678662,-35.46839736972441,-10.900442046950204,6.77634753654168,-2.301190855074856
3,3,616308817.0600405,-45.08004350826644,-4.002785501393936,-26.707152700326972,4.644030773534973,2.670914849021732,-0.4328339628083444
3,4,27876.86830503989,-94.07978715326864,-37.62015642983237,-30.20228943486672,-24.707207177843216,-0.7724067237030964,-7.607729055364803
3,5,512370539.4948458,-68.69118472545745,-13.225711509728088,-33.88538968918599,-16.21552829256915,3.096729652217006,0.6986771617712342
3,6,107581472.18197541,-7.725378425674851,-22.747894740293763,-19.3585392165504,-0.29516338133927633,9.926353708077423,-6.395974708028114
3,7,696667797.677976,-43.307244232065116,0.9061523123806241,-23.67298444491901,8.014021903315847,-0.6904863508653172,-0.4505186905160715
3,8,563102845.236225,-35.797790133123556,-31.51707391560906,-34.50477878295323,-1.9886341292068648,6.463287504279513,-3.554776984282648
3,9,620392218.0880474,-75.5035318834344,-24.339768214203552,-43.45792587029914,-5.382175702819718,2.8122344958863623,1.4509230297472926
3,10,631893897.401849,-64.71689258563822,14.608926497344237,-21.780689800783552,5.19138858784946,1.6123467320387799,2.0616507848233283
3,11,658101417.4616537,-74.02904835401347,5.0909302182210805,-15.909089985516985,30.902060625448968,10.33558657860316,-10.194656454392915
3,12,332274161.5237509,-7.398047837653442,-23.295252807506667,-19.820779559528788,-1.1985960383528982,9.907610942259858,-6.526726665696225
3,13,52.126591034649984,-53.99733031349339,-29.34911722484578,-24.193530803007565,-8.063379735327244,-2.034393496427812,-7.528808419718333
3,14,463577500.4723143,-65.52936202626036,-12.137299402270171,-19.17670529308208,20.390381475986786,3.077067418652239,-6.669389910607348
3,15,239473205.89732504,-58.65922041950821,-10.732893948710604,-31.03720387519907,-7.972772599317819,4.322537857286922,-0.7753425857277455
