Generation,Individual_ID,Cost,Kp_th,Ki_th,Kd_th,Kp_x,Ki_x,Kd_x
0,34,986029118.5312601,18.98279052180234,25.217748053423882,19.162564706025375,-43.07301280219898,-14.368576974460776,-8.676889305770143
0,35,906939009.1861451,62.5582878758804,-2.890855487194599,-20.814865271375172,-22.348147332353506,12.938761696865729,-14.264813892090867
0,36,858015925.5928764,5.697332051627235,24.520017577342124,-3.2321321170930006,-6.195247812666416,-0.7258903148738893,17.71907034430097
0,37,852197874.4768779,-26.81593318448843,-10.360615212291613,-46.29453564682976,23.250876239726047,15.048403695024382,5.755049136854566
0,38,887158852.3060378,-35.792550183843645,-42.83701756078844,19.6625352881018,15.550379352377398,-11.496548829346068,-9.94132053560854
0,39,948812307.6591142,36.33003532347541,-34.129832048754004,-15.504890042218511,-49.8757394983258,-2.380900674502917,-5.464388312366522
0,40,899499061.3862649,62.278800517087184,21.610338472317082,7.0763727044736875,22.013427502536842,-11.161541952141437,-7.104908115056476
0,41,864528165.1905596,40.009152011614304,16.058581184135512,-43.309256986396505,-3.858439727500107,11.626590381768596,12.234272991382227
0,42,970676940.9515686,-84.28437330999157,-31.530265911346834,40.33907524344089,-49.992315810850826,2.473461555109111,-6.214372353238526
0,43,854340890.3703593,-83.80420811834854,1.7608846326079064,25.52121692878465,-27.501215236346898,15.584926530155787,-12.651597594226875
0,44,839635609.4303285,19.113691859954574,-40.626639765600416,-48.49971930379881,27.202682046461025,-3.598316862206521,13.410226748576761
0,45,260081417.8847021,-22.296791899870527,-45.987943486807616,-40.21896367644228,4.962640894545888,17.86600509210462,-19.40511054904423
0,46,870424526.754591,80.83318542903642,-12.721876240273245,-1.33535909023772,21.635430103007238,-4.533843240625646,-14.646875251631549
0,47,980731564.3598803,-81.57898291085908,-13.479682137149595,29.582097680412367,-34.73507655803836,15.498150481726377,15.855090451807508
0,48,692424117.6490252,74.84284410057114,16.59198172186278,-19.54512697387749,-41.53110456441802,0.342512413622007,19.78607975166977
0,49,796984387.3376372,0.9385622998006715,-47.68114772005355,16.24831511575069,1.6308824617453754,5.303129615382125,-7.258034777920872
0,50,766755052.1493169,-34.8963626975046,-45.63901960808536,28.38746989832359,15.711866408432885,-1.584199953054788,-15.381331423444733
0,51,934275538.9473907,-22.842515541644936,-22.883364022355345,32.37080519244099,-1.2675161088066988,0.03808263481929419,7.631874843414472
0,52,765414580.4532557,78.36813903345794,-47.9473174932442,-28.170125234053277,26.226904367095937,2.422185437608819,-18.40379234748836
0,53,881552302.990865,-76.02998879459209,15.175895107656201,7.477407080042376,47.65288902596823,11.22780902103171,-7.2112808656423955
0,54,740404706.1604558,61.083506529407636,-2.5931399299313873,-6.606713319691271,34.322892431037985,-10.615077133672838,5.214078986380968
0,55,768401489.3828158,4.583440533855976,46.07952523494816,-45.26798133794825,40.74256993645692,18.465661736342426,-12.633318332003691
0,56,870492399.0185628,-26.438302085745736,22.49754344174931,0.6014972235547922,31.22253953633679,18.720494903371815,0.961262013081825
0,57,940976679.2102393,43.22377032239888,28.347381024826557,29.806952555925335,39.44173615633183,13.834647007798214,15.88671096397099
0,58,924828540.9608066,-56.08789944855532,38.230292903054185,43.66048507090993,-14.550883110849998,14.999933594700149,11.19633044131012
0,59,862671256.9528353,0.27622158277609277,49.516121842912106,-20.413525857712354,-26.06597910592148,17.403027684011892,12.516731048455814
0,60,821294914.1831055,69.74015084240006,-42.27392001756704,-19.18374618999117,18.65542135251784,1.671145084403678,19.599850032050913
0,61,780655224.84297,-98.65594919947323,-30.138398300074886,-45.02034058465092,-47.35858986179334,-2.7587777971502625,8.839925748073135
0,62,877576895.6040257,3.552720820539035,45.89703000263644,32.03415644151873,-31.374916690430965,14.5950317061663,10.067616633145526
0,63,567939759.9215335,-71.09856676355051,20.9473478151729,-23.02297162374035,29.10784774911166,-2.3281844983652755,-12.91496909306554
0,64,965857040.1458867,-50.01675857438297,25.433845159303758,7.0240611553108785,-36.850323043048895,9.27387672595421,-13.17595042533056
0,65,903591994.5721267,-62.92504206063798,-15.188349409011437,46.09745595757998,13.080435806448653,-18.21838461591536,2.164669866650879
0,66,808349781.5157231,-83.17983211609648,16.864135590556508,-17.916801189477926,-1.4003971450373465,14.459147867409161,14.619538878490289
0,67,1800.2354779433633,-66.3850586548001,-27.577428129101133,-27.256128486469468,-35.500924519295275,5.991974770679791,-13.53999689774955
0,68,669064891.75049,-54.68495572495444,2.686617756569043,-12.550232810527117,-39.983526654143695,8.237834755138614,5.790947242798774
0,69,691691177.259423,-84.73582365213976,-18.029775404647353,-43.223321831080895,5.117631162719527,-16.490467219456363,8.551512552495861
0,70,914009899.5503185,84.68388623830117,38.25618627960581,16.190678957918536,29.1778625459273,-19.4779224371065,-5.415971140735927
0,71,942220802.7840126,93.06120802823845,-49.889087417148936,-0.9666487739912522,2.282858045304925,-1.0695904197218287,-0.1844792547606744
0,72,650006743.2304642,24.13302000785096,-15.76466746588715,-16.277205688974348,11.35331570270538,-12.406187437989882,-5.9322900831596215
0,73,831831732.1411453,99.73754902434986,32.293228975821165,31.544090995761465,-21.58724408343996,-2.7871377990493817,-4.440171960983239
0,74,864888848.6309409,25.698195539992174,-31.829832152404936,-44.322031491047156,44.72219105502745,8.888304557213322,14.51139013164732
0,75,965754024.4568337,2.289298932691408,38.52567078153887,12.402394288206175,-9.029400066477688,6.032767039335329,19.01141643877461
0,76,795592027.7952464,6.280828827620111,7.164527121599129,-47.11511074176191,31.147695919499686,19.554696869035354,-10.119580669048837
0,77,960621702.791754,-68.22929018829333,-24.015555325633343,9.998162270640432,-12.822424873261118,-14.791010946553293,3.6832145654624604
0,78,610911713.6133152,-51.61411679050152,-35.85854524488335,-0.8838850912880614,-31.631416544703416,-11.767279439044845,5.660167197079304
0,79,780496978.2546211,7.374836487600334,-0.018091716842016936,-6.066669678753933,-5.968333763597478,-11.85293068736141,9.598455836570498
0,80,904770500.1826496,24.407784016031584,-8.554315087891828,43.33341506213604,-29.564144096792944,9.893598636079757,-8.067759014039062
0,81,963889833.9518182,6.166054844048374,-38.96540955675316,15.854541323810489,41.718181385821104,-11.373354842959449,9.869228345244249
0,82,962570713.301983,-45.58034576210262,-22.02520917199292,28.83424552957965,-33.375665683474395,4.152883182249707,-8.447962282265923
0,83,981958637.8094016,36.61049438085895,25.899099623916968,33.15916043891834,-10.861422349080229,-10.72951152377537,6.246428378511388
0,84,868598815.7862178,83.32878298084603,-27.40360123913119,-3.7093661224638086,42.22201191833946,18.479979770761968,0.434974487944797
0,85,740190029.708541,-83.74394302703463,-19.036427268876423,12.70300192124434,-12.97780378835891,17.973355842900574,15.035162615269213
0,86,974673186.6305475,-76.91188883751217,-27.733302230357857,39.79326254510014,-39.407595499772405,7.665195888194152,6.613737140131892
0,87,947429253.9474832,59.44368843340455,-40.38955112678349,42.67973797926451,-18.107229304850314,2.085333457410008,-9.76533861160993
0,88,827465362.3173399,-19.920100590226262,31.37213567713716,32.5596017072781,7.702840218496421,6.333649722229797,6.736215418833118
0,89,901412075.3840814,15.922189796843146,2.1273920973720606,7.6671077070421205,49.67322664263506,9.207334487125669,16.238592420892864
0,90,879288779.7853779,77.33128409174958,-9.602380867459836,-33.00107057906312,-43.54360440255878,-4.637478283424623,-2.296644515344348
0,91,992039007.5067286,96.63900768554963,31.39595167525289,6.468786691057193,-47.515821890346864,-13.157825474576414,-10.127886203757397
0,92,760190315.9151051,-94.82946349389765,31.606198437039712,-23.94409754440482,45.71413924706689,17.789879287628665,9.234110189053283
0,93,842128869.924452,-59.99311683147175,6.722836066858506,-37.688771222557406,19.400842125168396,-10.953664293744145,10.060179776370482
0,94,748634266.3927933,-49.25107346523787,46.71821597896365,26.235438293911596,16.90910078988007,-12.267617163601123,-10.736476909907378
0,95,772418925.7277184,-13.035559183517531,-7.955446291239099,-29.137291589290825,-29.64178804922063,14.700317979659957,-17.135176463657196
0,96,790758499.9318029,-84.55097987586643,9.882287532892963,-21.404946551330884,-40.62932045799413,-14.185411254154596,10.037957770039387
0,97,689975360.3460339,-58.19213857056775,-24.219004649635878,-25.218648619496122,45.93993687786922,17.199531626510716,-1.274722705235063
0,98,907354670.1084069,63.44731646148132,1.570791577688535,-30.489848516646067,3.7204294465949417,-8.62795322566396,13.01239743854853
0,99,786724674.6385363,11.445146360584179,-2.0988070908887324,-48.02372029032775,23.13832602205663,-6.501931185615897,11.135004115323458
1,0,279.3244166187005,-66.3850586548001,-27.577428129101133,-27.256128486469468,-35.500924519295275,5.991974770679791,-13.53999689774955
1,1,321309482.0367255,-22.296791899870527,-45.987943486807616,-40.21896367644228,4.962640894545888,17.86600509210462,-19.40511054904423
1,2,779476492.509952,6.280828827620111,7.164527121599129,-47.11511074176191,31.147695919499686,19.554696869035354,-10.119580669048837
1,3,118982.93381816449,-58.897456856405434,1.8327218598938018,-17.02623463601043,4.766637203378666,3.2323680152769247,-10.627830651962165
1,4,816276374.2004567,69.74015084240006,-42.27392001756704,-19.18374618999117,18.65542135251784,1.671145084403678,19.599850032050913
1,5,880049676.5142348,-70.92114502570315,1.9813445566452275,35.47212538015713,-13.326727152187283,-3.439209806502328,-6.684699483238992
1,6,805438377.2563204,-88.76345948594806,32.08201870514874,38.48633696438142,18.383698355188546,-1.7894426852341454,-9.529176868264576
1,7,660298899.2946656,-20.561152069664526,-2.9517522300547276,-50.0,6.071926029914681,19.076270887172065,-11.184855941508037
1,8,594990058.3982437,-71.09000767551572,20.859233438451074,-23.030658459408656,28.99052702813129,-2.313076223593226,-12.916104058335794
1,9,752953068.4412994,69.74015084240006,-42.27392001756704,-19.18374618999117,18.65542135251784,1.671145084403678,19.599850032050913
1,10,451528166.07726425,5.059280006805976,-32.44080622532113,-36.97052678361929,-5.102409124479895,14.891287160728362,-14.906090537402852
1,11,788527038.7133847,4.587897163556906,10.225057064368311,-41.7797099511384,29.745174842035933,20.0,-13.106711907921923
1,12,625941326.61581,-13.035559183517531,-7.955446291239099,-29.137291589290825,-29.64178804922063,14.700317979659957,-17.135176463657196
1,13,587717089.8669451,-23.46788087230399,-21.521143117364268,-27.59558721478192,-8.311075703314991,-6.719788140927087,-3.1076119008479464
1,14,721151178.3812,24.13302000785096,-15.76466746588715,-16.277205688974348,11.35331570270538,-12.406187437989882,-5.9322900831596215
1,15,790689570.0032365,55.191837945140335,-7.614411340232163,-31.01746264144156,-23.547553769237695,9.439838591881543,-6.661215974681358
1,16,801755548.2325231,-27.659612632570823,-16.92880999398914,-38.89658725936112,28.974428216291027,-7.202674139395409,2.1913975844484552
1,17,985050771.6641297,3.666399909037814,-16.60344701922181,-1.1566286332258215,-12.408315176842239,-1.1373968499031246,-20.0
1,18,803186438.9204311,-30.09156972042472,-13.611160217556638,-37.446455792165246,25.762430533786027,12.253845244177494,4.267669151199647
1,19,902601769.8396688,10.29927092949106,17.82708213544179,46.771019494295416,-37.0109247411354,10.246124929574838,9.613535251450097
1,20,845067025.2593117,-73.17140471931324,-31.36864147190312,-18.160974322301733,31.08255731873711,5.24754761325865,8.627016054978752
1,21,985919907.4892129,99.73754902434986,32.293228975821165,31.544090995761465,-21.58724408343996,-2.7871377990493817,-4.440171960983239
1,22,729229459.0414611,37.19617643151895,15.707169744923362,-32.30619102044257,33.763398346000166,14.855632726887245,-3.031892887562632
1,23,947066987.2301694,-1.872657735376781,-19.776771352462593,-4.579254690877283,8.03611972257035,7.245202497537824,-11.203549502621328
1,24,760523173.702918,-95.05301417695564,-2.106326139433868,30.756851027851376,18.67430602703587,-0.34184723746129386,-13.962010801613397
1,25,847066140.0301805,-47.13150724954852,-24.62882397840688,34.29418237191666,6.912077034067772,-7.734422911155977,-9.88258505788906
1,26,602164072.3747307,-11.986603422098128,29.991049258038338,-41.91881844512167,18.651914079139985,2.9963257770304095,-19.284860894513745
1,27,742406404.2481536,-13.035559183517531,-7.955446291239099,-29.137291589290825,-29.64178804922063,14.700317979659957,-17.135176463657196
1,28,521936581.845724,8.726462845104829,-39.19608605158677,-34.613395884794635,-2.7858783076207283,0.4034409079465355,-4.189510571777848
1,29,930094052.0048369,-83.80420811834854,1.7608846326079064,25.52121692878465,-27.501215236346898,15.584926530155787,-12.651597594226875
1,30,684168866.6445279,-98.65594919947323,-30.138398300074886,-45.02034058465092,-47.35858986179334,-2.7587777971502625,8.839925748073135
1,31,906637360.596812,-55.28863857529154,7.638545649682415,-3.39988182265477,27.994400695690715,7.96657545878865,-14.75623254328427
1,32,855845902.2238014,0.9721947727877396,-36.77623077308485,-43.036308929014886,31.599787052027132,1.2823513315915962,9.964083472476139
1,33,926938471.6633302,45.35275113245556,-33.461626131538765,-17.88357336531545,7.162150395703476,2.9582204198359716,16.89329633747995
1,34,838916684.3381906,74.84284410057114,16.59198172186278,-19.54512697387749,-41.53110456441802,0.342512413622007,19.78607975166977
1,35,735759057.438071,-52.12094515256689,-8.4802370230767,-15.554452328096524,-37.72527047670963,-0.790944326273312,7.332790760534877
1,36,770783309.6876861,-4.622237372947557,-35.551366414288154,-28.559897002226098,-22.578415405264284,-13.192464862457376,-6.366896324341531
1,37,788690197.0857275,-98.65594919947323,-30.138398300074886,-45.02034058465092,-47.35858986179334,-2.7587777971502625,8.839925748073135
1,38,765452884.1297588,61.083506529407636,-2.5931399299313873,-6.606713319691271,34.322892431037985,-10.615077133672838,5.214078986380968
1,39,705284046.6756655,69.66823417443435,-42.78486927925458,-26.262371173637977,23.84101845742633,0.04355263381751073,-16.403227305904714
1,40,854106202.0025184,-79.99648867416785,-39.16963793936016,-45.78570828455081,36.009725324911514,6.343991726595117,12.565248683025574
1,41,650107995.877551,-61.150645587577685,20.06985574228416,-41.63489751490383,42.09996736459394,-7.9270438762908135,-16.086781904873163
1,42,634981883.758489,-54.411208666475176,-32.58968214606812,1.4105320196291795,-31.2725311843582,-9.39056567556991,4.069004003075138
1,43,825437481.3397526,-57.13507370610274,46.164981096634136,26.828406243669562,23.72995558788238,-12.46621384503653,-6.475439578250048
1,44,793438662.9305781,-86.07738504002762,46.6828042848727,41.78736154787044,18.259588799029736,-2.4076659667412947,-7.636050480731771
1,45,869865080.4506149,7.374836487600334,-0.018091716842016936,-6.066669678753933,-5.968333763597478,-11.85293068736141,9.598455836570498
1,46,718400601.8400109,9.0667397593295,-35.79439941971565,-33.875172031143755,-7.583368950879339,-10.293322228897194,-4.663004281188907
1,47,927865078.1164874,-17.414402679645328,-39.89290218766238,8.457340290757742,-13.203034178389855,-1.0848948867972035,-0.6931145289338003
1,48,686091777.9750948,-5.113255293258409,-1.3026801699628807,-38.01651900031057,18.79237749205954,13.390337803211798,-7.014028488745213
1,49,954698272.423824,28.626506010749132,11.730156694413822,1.0712214358462635,-29.019120841744794,-5.002275620069147,12.170001048071777
2,0,139.20854633681063,-66.3850586548001,-27.577428129101133,-27.256128486469468,-35.500924519295275,5.991974770679791,-13.53999689774955
2,1,197205649.32659447,-58.897456856405434,1.8327218598938018,-17.02623463601043,4.766637203378666,3.2323680152769247,-10.627830651962165
2,2,155698507.542307,-22.296791899870527,-45.987943486807616,-40.21896367644228,4.962640894545888,17.86600509210462,-19.40511054904423
2,3,769465537.4205838,-77.9152119205218,-6.754320476422899,16.78701537039602,12.213884504302126,-1.8687549201171723,-11.363418979731808
2,4,724488632.7721697,-55.03970209772583,-36.4154098186078,-0.2501596847931775,-39.871407597915585,-16.387170411936204,5.6648061595363455
2,5,923803470.001328,-64.36331765568377,-4.294978815741855,8.345364833005021,0.5951512372150063,5.286704460140354,-15.149361606239513
2,6,743615586.0311953,-4.622237372947557,-35.551366414288154,-28.559897002226098,-22.578415405264284,-13.192464862457376,-6.366896324341531
2,7,821515164.2900712,37.19617643151895,15.707169744923362,-32.30619102044257,33.763398346000166,14.855632726887245,-3.031892887562632
2,8,575210437.3584844,-23.46788087230399,-21.521143117364268,-27.59558721478192,-8.311075703314991,-6.719788140927087,-3.1076119008479464
2,9,547105314.3940965,4.811758283983091,-28.477552093150674,-35.57600375362401,3.3177500723464184,4.0769163358735145,-4.988454095191966
2,10,613729705.8947828,1.2218766089394073,-28.422818988160813,-32.72497316057383,-12.0470807060667,5.33368804910898,-8.653795459570699
2,11,742371851.639996,0.7134680739788135,-31.87982920780241,-26.280772107771313,-16.282185116004843,-13.04656650790716,-6.286252605607475
2,12,620885954.0837154,17.291787967859342,-13.133448837454456,-16.762402795154323,12.620448854749476,-11.68105489911777,-6.434037329499932
2,13,467407485.79464614,-7.502680043964333,-32.16193921033343,-37.945518018354726,-10.220466119412746,12.753516144927062,-12.029979572543404
2,14,644621073.16123,-19.454996592789506,-3.6872243282829764,-46.93347759836529,0.8225163121894239,18.433067840126828,-12.059468710802685
2,15,730313042.2502155,-6.528780842890422,-1.9096898384533356,-37.76792818266344,17.53807205375742,13.21941788045047,-7.1647940042390035
2,16,861818964.3252454,16.94019730426585,-11.576730617657173,-20.715956718630174,1.062524095841547,-6.459223054448431,-20.0
2,17,536760723.216319,10.573176250566771,-16.06492814341176,-24.905589165489097,26.00295585637211,-0.9458396532941994,-14.939215340463818
2,18,490787976.37661076,-22.296791899870527,-45.987943486807616,-40.21896367644228,4.962640894545888,17.86600509210462,-19.40511054904423
2,19,703383310.9773109,-7.939971511746354,-2.8963155282813373,-43.291973834037115,10.43915046323859,14.486382573482325,-8.649798263101747
2,20,462359502.262629,4.5237807844470215,-32.61285596679822,-36.50532225721893,-6.069033198601887,13.337932786672534,-14.433774919788084
2,21,212893391.17475808,-32.463463466017146,-32.70466026690215,-33.77665288354502,4.908196387698376,13.801177795798088,-16.967020365061334
2,22,150.04951122483732,-30.899116485615647,0.9109316670989687,-27.258259169344978,-11.600419173185042,9.465236945432455,-15.836953095218032
2,23,748108023.276354,5.299121239091448,-2.8381647369817076,-36.25553376579694,15.020187005040288,9.671780894814308,-5.99062834004026
2,24,123481.5762822931,-20.003483534302028,-21.765043063975163,-27.14151016929879,0.4227994297598989,1.6053074141117718,-6.924823631026953
2,25,605313337.8856639,-7.175275807575769,-0.18332350235178563,-41.29523189011754,-18.156819096032386,18.0800012787264,-5.704159391969089
2,26,450368600.47636116,55.76980643281513,-41.18166557676383,-28.008301099138443,16.63410744088668,-2.327120065596841,-13.710708863012377
2,27,771543248.3009436,24.565837025255338,-1.881253400660072,-23.93403978480182,25.755430879214398,2.6275919159638956,-1.5315982211257935
2,28,557929340.8442429,-71.09000767551572,20.859233438451074,-23.030658459408656,28.99052702813129,-2.313076223593226,-12.916104058335794
2,29,825562989.2036465,37.19617643151895,15.707169744923362,-32.30619102044257,33.763398346000166,14.855632726887245,-3.031892887562632
2,30,444657541.39563143,-19.878713034135263,-45.45855844780379,-39.78204288528561,4.358689739919289,16.50490169588223,-18.21914469739648
2,31,595795583.6002004,-23.46788087230399,-21.521143117364268,-27.59558721478192,-8.311075703314991,-6.719788140927087,-3.1076119008479464
2,32,757600598.032053,8.592004274467898,-35.78597100387756,-33.690837610562674,-8.103399087554756,-10.393864867731832,-4.722095476056243
2,33,748052276.9220504,9.0667397593295,-35.79439941971565,-33.875172031143755,-7.583368950879339,-10.293322228897194,-4.663004281188907
2,34,1144.2385425086718,-60.732050631979035,-28.209296605348143,-27.214837916095515,-33.035269533948856,5.744818106085023,-13.658963988746764
2,35,580694655.1891302,-23.46788087230399,-21.521143117364268,-27.59558721478192,-8.311075703314991,-6.719788140927087,-3.1076119008479464
2,36,684019922.0347642,5.664254710662554,-7.201783098296373,-35.30494703794803,18.77265833377122,11.70299018223742,-3.1821208066661004
2,37,86541878.50854927,-12.58934903187566,8.186427518967045,-34.57436267114231,-9.098366731925234,9.72161408419364,-18.04962019060399
2,38,674141601.9910176,-13.035559183517531,-7.955446291239099,-29.137291589290825,-29.64178804922063,14.700317979659957,-17.135176463657196
2,39,689277075.5301554,-61.150645587577685,20.06985574228416,-41.63489751490383,42.09996736459394,-7.9270438762908135,-16.086781904873163
2,40,565386238.3121954,8.726462845104829,-39.19608605158677,-34.613395884794635,-2.7858783076207283,0.4034409079465355,-4.189510571777848
2,41,603137708.0166007,-11.986603422098128,29.991049258038338,-41.91881844512167,18.651914079139985,2.9963257770304095,-19.284860894513745
2,42,715427872.1133593,-52.58253574272939,-13.339369142690835,-12.13524877810803,-36.42475474127861,-2.5241528717921646,6.6749916704338705
2,43,834608594.835313,35.33019288376534,-4.4563198858370985,-14.435158581562753,12.097808199247257,-1.819023053037963,-2.551364085725157
2,44,876593725.466994,69.74015084240006,-42.27392001756704,-19.18374618999117,18.65542135251784,1.671145084403678,19.599850032050913
2,45,749494835.3266139,-95.05301417695564,-2.106326139433868,30.756851027851376,18.67430602703587,-0.34184723746129386,-13.962010801613397
2,46,52745.58750924529,-1.7009668098019528,13.747275057673672,-38.4893811692079,7.616187418699143,-6.227580287172126,-17.12790508961896
2,47,406609747.6584392,-16.22544241225796,-24.2934129692066,-29.97568466582814,-7.496463610141818,-1.233196482158991,-6.10299429482429
2,48,622985012.1144458,-4.774517582140969,-24.929764044697233,-31.492695005239206,-9.748022182724867,-4.948295793612495,-6.567592505264604
2,49,604416837.5571471,2.914238442138846,-32.85633292478979,-29.065912072157886,-14.806209830851886,-4.4508413707812675,-9.009387454474055
3,0,220.8449104854469,-66.3850586548001,-27.577428129101133,-27.256128486469468,-35.500924519295275,5.991974770679791,-13.53999689774955
3,1,35924.43378965365,-30.899116485615647,0.9109316670989687,-27.258259169344978,-11.600419173185042,9.465236945432455,-15.836953095218032
3,2,27604.511693881337,-16.08341665185203,-14.158949088857817,-29.572018167879705,1.9634925733595012,-0.07235496062874902,-9.11013848836708
3,3,278589068.5224461,-58.897456856405434,1.8327218598938018,-17.02623463601043,4.766637203378666,3.2323680152769247,-10.627830651962165
3,4,519070117.93188524,-1.9313942830236623,-32.53332215040332,-33.19643389747889,-12.673061738448009,3.5521009489390307,-10.414474768559408
3,5,564731728.4514008,-0.7666689741875276,-22.099430812636527,-35.675886558105596,-3.345785116273217,-6.4572138690264556,-7.766684000262046
3,6,461739417.6561764,-19.878713034135263,-45.45855844780378,-39.78204288528561,4.358689739919289,16.50490169588223,-18.21914469739648
3,7,594211984.4717311,-14.18612872736592,-29.58476518499572,-31.02525560015763,-6.375888424844043,-8.909473121801739,-3.4625811491876024
3,8,2957.1682157948476,-36.78421848503597,-24.42016496830743,-27.171722218757328,-13.362389376339715,3.3108432750012735,-9.699382927280272
3,9,524730161.6675973,2.2373656386645164,0.9526983908454305,-31.19195628563105,23.28675503596091,0.5107855843977755,-16.54492598350292
3,10,552556638.9104649,-23.46788087230399,-21.521143117364268,-27.59558721478192,-8.311075703314991,-6.719788140927087,-3.1076119008479464
3,11,451156706.90969497,-7.394662852568359,-21.6115557100789,-39.05065547289436,-12.838827347470062,14.510829888059519,-9.94296525434543
3,12,594810942.3042523,-20.9080287381654,-18.16859987075945,-29.748040092622745,-9.858013540198536,-2.823309117475927,-3.515574753328072
3,13,16269.89728535741,-23.123534351121492,-12.444854408422515,-28.698223355317825,-9.425732492996644,3.796135436786225,-10.678926838953727
3,14,273099030.09373486,-22.296791899870527,-45.987943486807616,-40.21896367644228,4.962640894545888,17.86600509210462,-19.40511054904423
3,15,474625651.79072595,-8.778560633033898,-11.079359447565464,-22.710716471119262,20.087367750010298,0.21804171399848127,-13.738236187626717
3,16,604837544.7766564,-23.46788087230399,-21.521143117364268,-27.59558721478192,-8.311075703314991,-6.719788140927087,-3.1076119008479464
